Model,Stripe,Threshold,MCC,Coefs,Median Threshold,Median MCC
"('Ama__6', 'Antp__6', 'CG8147__6', 'hbP__6]')",5,0.7,0.5999104318463054,[[ -0.79564633   8.76621876   0.69383026 -94.45016696]],0.7,0.5999104318463054
"('Ama__6', 'Antp__6', 'CG8147__6', 'hbP__6]')",1+2,0.94,0.5629062953294063,[[ 3.78929937  5.6539888  -1.49375184 11.14416852]],0.79,0.45329892321516874
"('Ama__6', 'Antp__6', 'CG8147__6', 'hbP__6]')",4+6+7,0.7,0.12933600616007085,[[ 0.86310048  0.25782812  1.64621366 -3.43663669]],0.7,0.12933600616007085
"('Ama__6', 'Antp__6', 'CG8965__6', 'Cyp310a1__6')",3,0.7,0.1845693185702404,[[  2.03069441   5.36539885 -14.91557177  -3.0521884 ]],0.7,0.1845693185702404
"('Ama__6', 'Antp__6', 'CG8965__6', 'Cyp310a1__6')",5,0.7,0.2212318040685423,[[  4.02342232  -1.94476686 -18.7335261   -3.99637221]],0.7,0.2212318040685423
"('Ama__6', 'Antp__6', 'CG8965__6', 'Cyp310a1__6')",1+2,0.78,0.47775025603306953,[[ 0.84737044  6.02190579  0.57560816 -0.56279629]],0.79,0.4749319364945625
"('Ama__6', 'Antp__6', 'CG8965__6', 'Cyp310a1__6')",4+6+7,0.7,0.2692172028229273,[[ 4.43002762 -0.53727023  1.33590224 -4.58893702]],0.7,0.2692172028229273
"('Ama__6', 'Antp__6', 'CG8965__6', 'D__6')",3,0.7,0.18508509242264762,[[ -0.32008196   5.65302062 -16.82928314   3.66287943]],0.7,0.18508509242264762
"('Ama__6', 'Antp__6', 'CG8965__6', 'D__6')",5,0.7,0.2026519158226794,[[  1.07538283  -1.82448543 -19.75623674   3.09774606]],0.7,0.2026519158226794
"('Ama__6', 'Antp__6', 'CG8965__6', 'D__6')",1+2,0.72,0.47374272442727017,[[ 0.53850089  6.12271094  0.55077412 -0.50865808]],0.79,0.4717322002948988
"('Ama__6', 'Antp__6', 'CG8965__6', 'D__6')",4+6+7,0.7,0.20437780381699092,[[ 1.55136878 -0.52470077  2.25111434  2.79423491]],0.7,0.20437780381699092
"('Ama__6', 'Antp__6', 'CG8965__6', 'Dfd__6')",3,0.7,0.257729037917043,[[ -0.8889214    5.94795564 -12.42991309 -10.59594257]],0.7,0.257729037917043
"('Ama__6', 'Antp__6', 'CG8965__6', 'Dfd__6')",5,0.7,0.1867635308497085,[[  1.09627524  -2.08854764 -17.5194892   -5.56293674]],0.7,0.1867635308497085
"('Ama__6', 'Antp__6', 'CG8965__6', 'Dfd__6')",1+2,0.71,0.4453918053133224,[[1.32172024 7.9335846  0.57466053 5.74180798]],0.79,0.41532120143287726
"('Ama__6', 'Antp__6', 'CG8965__6', 'Dfd__6')",4+6+7,0.7,0.1850950992907747,[[ 1.27601075 -0.53349483  1.66785238 -7.39445583]],0.7,0.1850950992907747
"('Ama__6', 'Antp__6', 'CG8965__6', 'Doc2__6')",3,0.7,0.21534892691808805,[[ -0.31872417   5.15771851 -17.19708985   1.89921857]],0.7,0.21534892691808805
"('Ama__6', 'Antp__6', 'CG8965__6', 'Doc2__6')",5,0.7,0.16173463545454864,[[  1.46170455  -2.29348476 -19.16651982  -0.15103801]],0.7,0.16173463545454864
"('Ama__6', 'Antp__6', 'CG8965__6', 'Doc2__6')",1+2,0.72,0.4745453015050649,[[0.50815819 6.17925094 0.59783464 0.1283826 ]],0.79,0.4724932993604521
"('Ama__6', 'Antp__6', 'CG8965__6', 'Doc2__6')",4+6+7,0.73,0.3084286172936525,[[ 1.99309287 -0.82490792  2.81490434 -2.22207023]],0.7,0.29586178276668396
"('Ama__6', 'Antp__6', 'CG8965__6', 'Doc3__6')",3,0.7,0.2160486557771844,[[  0.09547084   5.01151428 -16.65543984   1.7890987 ]],0.7,0.2160486557771844
"('Ama__6', 'Antp__6', 'CG8965__6', 'Doc3__6')",5,0.7,0.160253045570198,[[  1.45133773  -2.89198889 -17.36571173  -2.70673038]],0.7,0.160253045570198
"('Ama__6', 'Antp__6', 'CG8965__6', 'Doc3__6')",1+2,0.76,0.47170829123148994,[[ 0.50960761  5.99429633  1.0644927  -1.0173963 ]],0.79,0.46999750736426316
"('Ama__6', 'Antp__6', 'CG8965__6', 'Doc3__6')",4+6+7,0.7,0.2831941500835847,[[ 1.68485281 -1.7558668   3.08917196 -5.4577942 ]],0.7,0.2831941500835847
"('Ama__6', 'Antp__6', 'CG8965__6', 'Esp__6')",3,0.71,0.22778886418264835,[[  1.22018708   3.4305862  -12.32727447   4.11774327]],0.7,0.2236842918671515
"('Ama__6', 'Antp__6', 'CG8965__6', 'Esp__6')",5,0.7,0.18113544288549255,[[  1.2240668   -1.78336416 -23.84863248  -4.83407879]],0.7,0.18113544288549255
"('Ama__6', 'Antp__6', 'CG8965__6', 'Esp__6')",1+2,0.86,0.5184120966929127,[[ 0.30712976  6.88379797 -1.0953998  -9.01486085]],0.79,0.5045632930622135
"('Ama__6', 'Antp__6', 'CG8965__6', 'Esp__6')",4+6+7,0.7,0.24429353181758337,[[ 1.93052665 -0.64152818  2.37668237  1.86568856]],0.7,0.24429353181758337
"('Ama__6', 'Antp__6', 'CG8965__6', 'HLHm5__6')",3,0.7,0.19011990410492838,[[  0.34590322   5.03833589 -15.05015587  -1.18882963]],0.7,0.19011990410492838
"('Ama__6', 'Antp__6', 'CG8965__6', 'HLHm5__6')",5,0.7,0.1940797950057641,[[  2.15927905  -1.97220072 -19.00659263  -3.35305634]],0.7,0.1940797950057641
"('Ama__6', 'Antp__6', 'CG8965__6', 'HLHm5__6')",1+2,0.7,0.46317878990036265,[[0.03097933 6.57239817 1.19726201 2.44694709]],0.79,0.4517696518443824
"('Ama__6', 'Antp__6', 'CG8965__6', 'HLHm5__6')",4+6+7,0.72,0.2737854055511633,[[ 2.23183697 -0.27458455  1.62438498 -2.87362797]],0.7,0.2636584577577606
"('Ama__6', 'Antp__6', 'CG8965__6', 'Ilp4__6')",3,0.7,0.18826766382501633,[[  1.5379374    5.87002406 -15.18253582  -5.49697672]],0.7,0.18826766382501633
"('Ama__6', 'Antp__6', 'CG8965__6', 'Ilp4__6')",5,0.7,0.16144627913494855,[[  2.77245683  -1.76261421 -19.28678596  -4.29984568]],0.7,0.16144627913494855
"('Ama__6', 'Antp__6', 'CG8965__6', 'Ilp4__6')",1+2,0.77,0.4668234575178788,[[-0.02808412  6.21873833  1.03705745  2.03877495]],0.79,0.46146594866849006
"('Ama__6', 'Antp__6', 'CG8965__6', 'Ilp4__6')",4+6+7,0.79,0.2935644612712467,[[ 3.2101426   0.06165186  1.33686731 -6.64198924]],0.7,0.28477389452749896
"('Ama__6', 'Antp__6', 'CG8965__6', 'ImpE2__6')",3,0.7,0.22474876458659687,[[ -0.06707398   5.82470925 -13.2360917  -12.55953176]],0.7,0.22474876458659687
"('Ama__6', 'Antp__6', 'CG8965__6', 'ImpE2__6')",5,0.7,0.17360595215182892,[[  1.4659158   -1.99808085 -17.97693265  -7.32908323]],0.7,0.17360595215182892
"('Ama__6', 'Antp__6', 'CG8965__6', 'ImpE2__6')",1+2,0.73,0.4743045482518616,[[0.56978123 6.27078959 0.79179423 0.71794378]],0.79,0.46847682084061343
"('Ama__6', 'Antp__6', 'CG8965__6', 'ImpE2__6')",4+6+7,0.82,0.17639658639712608,[[ 1.61252883 -0.5464904   1.48214976 -9.11000283]],0.7,0.1756279837350243
"('Ama__6', 'Antp__6', 'CG8965__6', 'ImpL2__6')",3,0.7,0.20136960211444538,[[ -0.79188675   5.40551751 -17.11507844  -2.67966545]],0.7,0.20136960211444538
"('Ama__6', 'Antp__6', 'CG8965__6', 'ImpL2__6')",5,0.7,0.21142076444566965,[[  0.51669458  -1.16901715 -19.56103956  -7.63542952]],0.7,0.21142076444566965
"('Ama__6', 'Antp__6', 'CG8965__6', 'ImpL2__6')",1+2,0.83,0.43750308000574095,[[1.71231395 5.4886103  1.46208179 3.79412813]],0.79,0.42898854191118285
"('Ama__6', 'Antp__6', 'CG8965__6', 'ImpL2__6')",4+6+7,0.7,0.2561077633393633,[[ 1.19385256  0.11078295  1.6041615  -2.90079785]],0.7,0.2561077633393633
"('Ama__6', 'Antp__6', 'CG8965__6', 'MESR3__6')",3,0.7,0.18237652590918887,[[ -0.38090252   4.73703026 -16.97947508  -1.81438475]],0.7,0.18237652590918887
"('Ama__6', 'Antp__6', 'CG8965__6', 'MESR3__6')",5,0.72,0.16657173310107382,[[  1.15181936  -2.31281091 -20.03609973  -1.09192514]],0.7,0.1616273566307115
"('Ama__6', 'Antp__6', 'CG8965__6', 'MESR3__6')",1+2,0.79,0.47097355540105496,[[1.0421856  6.43325122 0.07836526 1.79779522]],0.79,0.47097355540105496
"('Ama__6', 'Antp__6', 'CG8965__6', 'MESR3__6')",4+6+7,0.71,0.24012748332375325,[[ 1.65957159 -0.50695906  2.26650907 -0.94734021]],0.7,0.22632097574327772
"('Ama__6', 'Antp__6', 'CG8965__6', 'Mdr49__6')",3,0.7,0.18912830509151068,[[  1.52021398   5.39139284 -15.7749437   -5.37916245]],0.7,0.18912830509151068
"('Ama__6', 'Antp__6', 'CG8965__6', 'Mdr49__6')",5,0.7,0.16182051001656303,[[  2.57315549  -2.04633371 -19.68492811  -3.45245645]],0.7,0.16182051001656303
"('Ama__6', 'Antp__6', 'CG8965__6', 'Mdr49__6')",1+2,0.78,0.47746119271263615,[[ 0.81031046  6.09943301  0.59333509 -0.90729403]],0.79,0.47556252934126564
"('Ama__6', 'Antp__6', 'CG8965__6', 'Mdr49__6')",4+6+7,0.71,0.28354469355031814,[[ 3.19749085 -0.15478216  1.3755372  -5.96721111]],0.7,0.2832521499700267
"('Ama__6', 'Antp__6', 'CG8965__6', 'Mes2__6')",3,0.7,0.1984562131887109,[[  1.95389754   6.05695119 -14.26508538  -3.24292865]],0.7,0.1984562131887109
"('Ama__6', 'Antp__6', 'CG8965__6', 'Mes2__6')",5,0.7,0.23185975377145246,[[  4.0014579   -1.5923991  -18.77209773  -4.58593216]],0.7,0.23185975377145246
"('Ama__6', 'Antp__6', 'CG8965__6', 'Mes2__6')",1+2,0.72,0.4752185985459908,[[ 0.63135987  6.05147363  0.64854967 -0.15778443]],0.79,0.4707615653663328
"('Ama__6', 'Antp__6', 'CG8965__6', 'Mes2__6')",4+6+7,0.74,0.21718489481976622,[[ 3.80557177 -0.27557539  1.20424815 -3.82124653]],0.7,0.19804152771418015
"('Ama__6', 'Antp__6', 'CG8965__6', 'Nek2__6')",3,0.7,0.3362899658480168,[[ -3.61054564   3.18511761  -7.01901706 -13.16480342]],0.7,0.3362899658480168
"('Ama__6', 'Antp__6', 'CG8965__6', 'Nek2__6')",5,0.7,0.19909487843123372,[[  2.29122757  -1.99354164 -21.52123424   2.06171422]],0.7,0.19909487843123372
"('Ama__6', 'Antp__6', 'CG8965__6', 'Nek2__6')",1+2,0.82,0.47493761562656756,[[1.43947108 6.77082908 0.23086113 1.81093081]],0.79,0.467984801964751
"('Ama__6', 'Antp__6', 'CG8965__6', 'Nek2__6')",4+6+7,0.74,0.2848747027121473,[[ 2.33031032 -0.2486174   1.38537352  1.35899392]],0.7,0.28254007813499876
"('Ama__6', 'Antp__6', 'CG8965__6', 'NetA__6')",3,0.7,0.22463156374305848,[[  2.81945179   6.60228438 -16.25377042  -4.23183038]],0.7,0.22463156374305848
"('Ama__6', 'Antp__6', 'CG8965__6', 'NetA__6')",5,0.7,0.19843626499323233,[[  3.42210905  -1.56002786 -20.0752235   -2.78367869]],0.7,0.19843626499323233
"('Ama__6', 'Antp__6', 'CG8965__6', 'NetA__6')",1+2,0.71,0.4709802035745304,[[0.24520794 6.17494294 0.82517649 0.44109662]],0.79,0.4692359307397647
"('Ama__6', 'Antp__6', 'CG8965__6', 'NetA__6')",4+6+7,0.7,0.23483612817984797,[[ 3.08194318 -0.11073287  1.53001057 -2.18312432]],0.7,0.23483612817984797
"('Ama__6', 'Antp__6', 'CG8965__6', 'Traf1__6')",3,0.7,0.24347287890999983,[[  1.50296604   5.72424695 -18.27609917  -6.90004383]],0.7,0.24347287890999983
"('Ama__6', 'Antp__6', 'CG8965__6', 'Traf1__6')",5,0.76,0.16756552172337896,[[  1.92332377  -2.07585763 -20.17956132  -2.39045401]],0.7,0.16547041945180505
"('Ama__6', 'Antp__6', 'CG8965__6', 'Traf1__6')",1+2,0.72,0.476424350908961,[[0.43755115 6.14572477 0.80526409 0.41316868]],0.79,0.47152811952104523
"('Ama__6', 'Antp__6', 'CG8965__6', 'Traf1__6')",4+6+7,0.7,0.25357020972649813,[[ 1.69537662 -0.44459083  1.87623225 -0.01046293]],0.7,0.25357020972649813
"('Ama__6', 'Antp__6', 'CG8965__6', 'aay__6')",3,0.7,0.3016343475530187,[[  0.20085232   6.90517398 -17.77760246 -12.65530927]],0.7,0.3016343475530187
"('Ama__6', 'Antp__6', 'CG8965__6', 'aay__6')",5,0.7,0.16653965123509032,[[  1.43114196  -2.22564633 -19.0913361   -0.51544452]],0.7,0.16653965123509032
"('Ama__6', 'Antp__6', 'CG8965__6', 'aay__6')",1+2,0.76,0.4746663798723275,[[ 0.51686647  6.10315192  0.70104659 -0.22821383]],0.79,0.4712463989231817
"('Ama__6', 'Antp__6', 'CG8965__6', 'aay__6')",4+6+7,0.7,0.24100799093260375,[[ 1.69646037 -0.43300309  1.89746222 -0.49711277]],0.7,0.24100799093260375
"('Ama__6', 'Antp__6', 'CG8965__6', 'apt__6')",3,0.7,0.16553774800023371,[[ -0.72318883   4.55836627 -10.95734973  -7.15605265]],0.7,0.16553774800023371
"('Ama__6', 'Antp__6', 'CG8965__6', 'apt__6')",5,0.7,0.30366597833448056,[[  0.11225888  -3.02470371 -13.39276528 -15.17136946]],0.7,0.30366597833448056
"('Ama__6', 'Antp__6', 'CG8965__6', 'apt__6')",1+2,0.8,0.4759272067133924,[[-0.11782625  5.67200845  1.24314824 -2.7854266 ]],0.79,0.47368113911911713
"('Ama__6', 'Antp__6', 'CG8965__6', 'apt__6')",4+6+7,0.78,0.20714992232316026,[[ 1.06417711 -1.05859695  2.59097273 -2.92447104]],0.7,0.1538299568194177
"('Ama__6', 'Antp__6', 'CG8965__6', 'bmm__6')",3,0.7,0.2307270450243678,[[ -0.93754569   5.27018838 -10.34268403  -8.64591634]],0.7,0.2307270450243678
"('Ama__6', 'Antp__6', 'CG8965__6', 'bmm__6')",5,0.7,0.2257762534171497,[[  0.48487258  -2.20537132 -13.53423656  -9.58257678]],0.7,0.2257762534171497
"('Ama__6', 'Antp__6', 'CG8965__6', 'bmm__6')",1+2,0.75,0.5424415998477482,[[ 4.4181253  11.1446459   1.23222951  7.81656983]],0.79,0.5254380258096092
"('Ama__6', 'Antp__6', 'CG8965__6', 'bmm__6')",4+6+7,0.7,0.20567613140916943,[[ 0.54010858 -0.89032995  2.25831593 -5.89613435]],0.7,0.20567613140916943
"('Ama__6', 'Antp__6', 'CG8965__6', 'brk__6')",3,0.7,0.20627918524622776,[[ -1.18235495   4.81565166 -17.04026862  -3.09564201]],0.7,0.20627918524622776
"('Ama__6', 'Antp__6', 'CG8965__6', 'brk__6')",5,0.71,0.15616899156418457,[[  1.2047407   -2.24696933 -19.18685734  -0.61181787]],0.7,0.15496383038650888
"('Ama__6', 'Antp__6', 'CG8965__6', 'brk__6')",1+2,0.84,0.46887182496622154,[[1.08578682 6.16794944 0.94126115 1.24644693]],0.79,0.46722546255634767
"('Ama__6', 'Antp__6', 'CG8965__6', 'brk__6')",4+6+7,0.7,0.25108142902196945,[[ 2.56974316 -0.61320568  2.13637197  2.21139318]],0.7,0.25108142902196945
"('Ama__6', 'Antp__6', 'CG8965__6', 'bun__6')",3,0.7,0.21927740803911713,[[-1.56973618e-02  5.71345655e+00 -1.71957753e+01  2.36164139e+00]],0.7,0.21927740803911713
"('Ama__6', 'Antp__6', 'CG8965__6', 'bun__6')",5,0.7,0.23200082269752506,[[  1.67263395  -1.57518633 -22.98049535   2.90978554]],0.7,0.23200082269752506
"('Ama__6', 'Antp__6', 'CG8965__6', 'bun__6')",1+2,0.85,0.5060749542641422,[[0.52593325 6.24862168 0.11168092 2.37474354]],0.79,0.4937984046681913
"('Ama__6', 'Antp__6', 'CG8965__6', 'bun__6')",4+6+7,0.72,0.2721736398906611,[[ 1.6375588  -0.57915116  1.72033724 -0.98174543]],0.7,0.2666571358866307
"('Ama__6', 'Antp__6', 'CG8965__6', 'cad__6')",3,0.7,0.19233072506197743,[[ -0.02399149   4.48536698 -14.86519877  -1.84351701]],0.7,0.19233072506197743
"('Ama__6', 'Antp__6', 'CG8965__6', 'cad__6')",5,0.7,0.17486111339970534,[[  1.09874999  -2.31844893 -18.39416515  -4.64208448]],0.7,0.17486111339970534
"('Ama__6', 'Antp__6', 'CG8965__6', 'cad__6')",1+2,0.79,0.4763361193396207,[[0.69747077 6.0731501  0.27210954 1.2592762 ]],0.79,0.4763361193396207
"('Ama__6', 'Antp__6', 'CG8965__6', 'cad__6')",4+6+7,0.71,0.3464544891879081,[[ 1.82886004 -0.54639631  1.11503315  1.59142275]],0.7,0.34084372956640463
"('Ama__6', 'Antp__6', 'CG8965__6', 'cenG1A__6')",3,0.7,0.17688780889398215,[[  0.40562955   5.12903456 -13.09434612  -3.80007171]],0.7,0.17688780889398215
"('Ama__6', 'Antp__6', 'CG8965__6', 'cenG1A__6')",5,0.7,0.1762334903080319,[[  1.72416924  -2.08673466 -16.49285313  -4.22354724]],0.7,0.1762334903080319
"('Ama__6', 'Antp__6', 'CG8965__6', 'cenG1A__6')",1+2,0.87,0.4628448499222815,[[0.46455652 6.36247853 0.69689721 2.21740213]],0.79,0.4584385825703635
"('Ama__6', 'Antp__6', 'CG8965__6', 'cenG1A__6')",4+6+7,0.71,0.29747092807138004,[[  2.42135227  -0.76404799   1.93753476 -10.41325163]],0.7,0.2930779042424552
"('Ama__6', 'Antp__6', 'CG8965__6', 'cnc__6')",3,0.7,0.24221993683981377,[[ -0.97840459   6.37572365 -16.04120227 -11.01489797]],0.7,0.24221993683981377
"('Ama__6', 'Antp__6', 'CG8965__6', 'cnc__6')",5,0.7,0.195500716012116,[[  0.6261792   -1.70776873 -19.32510007  -9.04555582]],0.7,0.195500716012116
"('Ama__6', 'Antp__6', 'CG8965__6', 'cnc__6')",1+2,0.73,0.47347740871967803,[[0.66234318 6.33747893 0.87447498 0.9045641 ]],0.79,0.4720102127637753
"('Ama__6', 'Antp__6', 'CG8965__6', 'cnc__6')",4+6+7,0.7,0.19585552167367032,[[ 0.8945654  -0.3734931   0.99734275 -8.81327116]],0.7,0.19585552167367032
"('Ama__6', 'Antp__6', 'CG8965__6', 'comm2__6')",3,0.71,0.19285369513667344,[[  0.08351985   4.70003535 -15.21044817  -0.28054099]],0.7,0.18913470825008813
"('Ama__6', 'Antp__6', 'CG8965__6', 'comm2__6')",5,0.7,0.17533900777263844,[[  1.51199635  -2.51903544 -19.77878538   0.48749293]],0.7,0.17533900777263844
"('Ama__6', 'Antp__6', 'CG8965__6', 'comm2__6')",1+2,0.77,0.46498359919467847,[[2.02169061 6.11390343 2.4353292  6.29283542]],0.79,0.4608702509168889
"('Ama__6', 'Antp__6', 'CG8965__6', 'comm2__6')",4+6+7,0.7,0.2889578323601081,[[ 1.4083439   0.05045828  1.33067434 -1.82571114]],0.7,0.2889578323601081
"('Ama__6', 'Antp__6', 'CG8965__6', 'croc__6')",3,0.7,0.19393376475653856,[[  0.10639543   4.68033521 -15.68363798   2.02917943]],0.7,0.19393376475653856
"('Ama__6', 'Antp__6', 'CG8965__6', 'croc__6')",5,0.71,0.16911558497308468,[[  1.42510924  -2.32415986 -18.85600699  -0.8195124 ]],0.7,0.16869604350851802
"('Ama__6', 'Antp__6', 'CG8965__6', 'croc__6')",1+2,0.76,0.4690050252713198,[[ 0.5971754   6.28991457  0.63566658 -3.27029071]],0.79,0.46448806917634583
"('Ama__6', 'Antp__6', 'CG8965__6', 'croc__6')",4+6+7,0.72,0.2979135473897715,[[ 1.66670384 -0.51648082  1.62821054 -2.90988635]],0.7,0.2839910654209132
"('Ama__6', 'Antp__6', 'CG8965__6', 'dan__6')",3,0.7,0.18912830509151068,[[ -0.70386128   6.29676944 -16.64388328  -2.47769503]],0.7,0.18912830509151068
"('Ama__6', 'Antp__6', 'CG8965__6', 'dan__6')",5,0.7,0.18126679517257052,[[  1.03604371  -0.94015322 -19.95294527  -2.69956325]],0.7,0.18126679517257052
"('Ama__6', 'Antp__6', 'CG8965__6', 'dan__6')",1+2,0.71,0.46760737637825023,[[3.1752927  7.59953969 5.71916988 9.39635603]],0.79,0.44439872826034826
"('Ama__6', 'Antp__6', 'CG8965__6', 'dan__6')",4+6+7,0.71,0.25926335113110044,[[ 1.43224541  0.24636579  0.9898857  -1.92882189]],0.7,0.25491761227614784
"('Ama__6', 'Antp__6', 'CG8965__6', 'danr__6')",3,0.7,0.2529554582039671,[[ -1.45209619   6.58815145 -18.72650297  -3.9779667 ]],0.7,0.2529554582039671
"('Ama__6', 'Antp__6', 'CG8965__6', 'danr__6')",5,0.72,0.16620283910797728,[[  1.27327641  -1.97836281 -19.45090327  -0.56075708]],0.7,0.16222198989156333
"('Ama__6', 'Antp__6', 'CG8965__6', 'danr__6')",1+2,0.81,0.4566786823337231,[[3.40101772 7.7407578  6.21452715 7.18668791]],0.79,0.45258272550781636
"('Ama__6', 'Antp__6', 'CG8965__6', 'danr__6')",4+6+7,0.7,0.24507216783454924,[[ 1.47703528 -0.11892371  1.35696125 -1.02851377]],0.7,0.24507216783454924
"('Ama__6', 'Antp__6', 'CG8965__6', 'dpn__6')",3,0.7,0.1980147855740284,[[  0.1414354    4.37778786 -16.15832415   0.91328136]],0.7,0.1980147855740284
"('Ama__6', 'Antp__6', 'CG8965__6', 'dpn__6')",5,0.7,0.1994456853649254,[[  1.37376735  -2.08092102 -20.2154248   -1.62361199]],0.7,0.1994456853649254
"('Ama__6', 'Antp__6', 'CG8965__6', 'dpn__6')",1+2,0.76,0.4805728702425525,[[ 0.51417025  6.18847971  0.4808632  -1.08143306]],0.79,0.47556252934126564
"('Ama__6', 'Antp__6', 'CG8965__6', 'dpn__6')",4+6+7,0.7,0.2630924390467861,[[ 1.80482305 -0.67574958  2.14844977  1.79884224]],0.7,0.2630924390467861
"('Ama__6', 'Antp__6', 'CG8965__6', 'edl__6')",3,0.7,0.2001254208335236,[[  0.24139527   4.42654515 -15.92902907  -1.1193745 ]],0.7,0.2001254208335236
"('Ama__6', 'Antp__6', 'CG8965__6', 'edl__6')",5,0.7,0.1747605679160488,[[  1.48881934  -2.33336155 -19.16036811  -1.31251468]],0.7,0.1747605679160488
"('Ama__6', 'Antp__6', 'CG8965__6', 'edl__6')",1+2,0.75,0.4772704668025348,[[0.44803038 6.19268714 0.72819023 0.95685278]],0.79,0.47354532443115543
"('Ama__6', 'Antp__6', 'CG8965__6', 'edl__6')",4+6+7,0.71,0.2744545893430511,[[ 1.81226723 -0.50490888  1.7387832  -2.42997775]],0.7,0.26967937550059523
"('Ama__6', 'Antp__6', 'CG8965__6', 'emc__6')",3,0.7,0.22182225782799353,[[ -0.94732822   5.44519478 -17.46598312   6.29705678]],0.7,0.22182225782799353
"('Ama__6', 'Antp__6', 'CG8965__6', 'emc__6')",5,0.71,0.16518620591801492,[[  1.4722192   -2.29356131 -18.71941144  -0.2345397 ]],0.7,0.16421327063457833
"('Ama__6', 'Antp__6', 'CG8965__6', 'emc__6')",1+2,0.73,0.47294405029994174,[[ 0.76031773  6.16584808  0.82299567 -1.39752251]],0.79,0.467984801964751
"('Ama__6', 'Antp__6', 'CG8965__6', 'emc__6')",4+6+7,0.7,0.23710589167330667,[[ 2.55927198 -0.76913364  1.9864793  -6.31815829]],0.7,0.23710589167330667
"('Ama__6', 'Antp__6', 'CG8965__6', 'eve__6')",3,0.72,0.22596323041742472,[[  0.22175329   4.06442916 -19.97590302  -2.67485523]],0.7,0.22295470690931313
"('Ama__6', 'Antp__6', 'CG8965__6', 'eve__6')",5,0.73,0.24419142365350702,[[  1.48317849  -2.74341549 -26.63406082  -4.66992744]],0.7,0.24241056390259164
"('Ama__6', 'Antp__6', 'CG8965__6', 'eve__6')",1+2,0.83,0.5069387071856902,[[ 1.06961982  7.63014473 -0.46938858 -6.04715081]],0.79,0.4979861800809768
"('Ama__6', 'Antp__6', 'CG8965__6', 'eve__6')",4+6+7,0.72,0.22815430159690614,[[ 1.96373745 -0.30077199  1.62681592 -2.66097536]],0.7,0.22360644158913662
"('Ama__6', 'Antp__6', 'CG8965__6', 'fj__6')",3,0.7,0.28598058815326216,[[ -0.08967632   5.51050085 -13.1901319  -17.76251034]],0.7,0.28598058815326216
"('Ama__6', 'Antp__6', 'CG8965__6', 'fj__6')",5,0.7,0.22349766339802493,[[  1.91287619  -2.07150646 -18.55725738  -7.61525772]],0.7,0.22349766339802493
"('Ama__6', 'Antp__6', 'CG8965__6', 'fj__6')",1+2,0.91,0.4128790464643467,[[0.321587   7.06622715 1.88377642 6.2395021 ]],0.79,0.40583611858547164
"('Ama__6', 'Antp__6', 'CG8965__6', 'fj__6')",4+6+7,0.72,0.32869358855688713,[[ 1.50716    -0.67183775  1.96611942  3.44876022]],0.7,0.32759535992004296
"('Ama__6', 'Antp__6', 'CG8965__6', 'fkh__6')",3,0.7,0.28227337284893433,[[  0.04936591   6.2450652  -11.62139428 -42.23733345]],0.7,0.28227337284893433
"('Ama__6', 'Antp__6', 'CG8965__6', 'fkh__6')",5,0.7,0.2690303088383127,[[  1.82257568  -1.95348749 -14.63673151 -49.5938637 ]],0.7,0.2690303088383127
"('Ama__6', 'Antp__6', 'CG8965__6', 'fkh__6')",1+2,0.84,0.4801042978695914,[[ 0.25025364  5.56074069  1.62751341 -4.46423633]],0.79,0.4761807068770412
"('Ama__6', 'Antp__6', 'CG8965__6', 'fkh__6')",4+6+7,0.71,0.26624516063391596,[[ 1.31745644 -1.37438982  3.75207271 -8.69053654]],0.7,0.2629088861702081
"('Ama__6', 'Antp__6', 'CG8965__6', 'gk__6')",3,0.7,0.19368156278875298,[[  0.28997034   5.96558146 -14.96627516   3.35554996]],0.7,0.19368156278875298
"('Ama__6', 'Antp__6', 'CG8965__6', 'gk__6')",5,0.7,0.2880267503550659,[[  2.10246025  -1.11245489 -20.89609005   4.93358009]],0.7,0.2880267503550659
"('Ama__6', 'Antp__6', 'CG8965__6', 'gk__6')",1+2,0.8,0.4599830830784639,[[ 0.44253383  6.51489152  0.70229197 -1.93972346]],0.79,0.452536377486063
"('Ama__6', 'Antp__6', 'CG8965__6', 'gk__6')",4+6+7,0.7,0.20948157649931237,[[ 1.80850577 -0.25968258  2.26546983  1.66435597]],0.7,0.20948157649931237
"('Ama__6', 'Antp__6', 'CG8965__6', 'h__6')",3,0.7,0.2041986138807018,[[  0.03554857   4.50800628 -15.97142421  -0.94752038]],0.7,0.2041986138807018
"('Ama__6', 'Antp__6', 'CG8965__6', 'h__6')",5,0.7,0.16824198590871717,[[  1.5644548   -2.43435307 -19.51225817   0.92120833]],0.7,0.16824198590871717
"('Ama__6', 'Antp__6', 'CG8965__6', 'h__6')",1+2,0.72,0.4745453015050649,[[ 0.52665248  6.08980862  0.65427235 -0.08310457]],0.79,0.46999750736426316
