CG10924__3,CG17786__3,CG4702__3,Cyp310a1__3,D__3,Dfd__3,Doc2__3,Traf1__3,brk__3,bun__3,cad__3,cnc__3,croc__3,emc__3,eve__3,fj__3,fkh__3,ftz__3,h__3,hkb__3,kni__3,knrl__3,oc__3,odd__3,path__3,prd__3,rho__3,sala__3,slp1__3,slp2__3,sna__3,sob__3,srp__3,term__3,tll__3,trn__3,tsh__3,twi__3,zen__3,KrP__3,bcdP__3,gtP__3,hbP__3,stripe_1,stripe_2,stripe_3,stripe_4,stripe_5,stripe_6,stripe_7,all_stripes,stripe_3+7,stripe_4+6
0.05404400000000001,0.114902,0.126202,0.22038000000000002,0.295048,0.424357,0.266718,0.18207,0.44104,0.09689600000000001,0.21455700000000003,0.175422,0.07102699999999999,0.307366,0.351367,0.238181,0.047751,0.29015799999999997,0.10032200000000001,0.111773,0.366319,0.10493499999999999,0.056212,0.139519,0.205506,0.06984299999999999,0.896768,0.125577,0.11279000000000002,0.299914,0.059379999999999995,0.463247,0.182081,0.6085649999999999,0.028562999999999998,0.154551,0.149081,0.102532,0.096791,0.638925,0.08225700000000001,0.046572,0.096946,0,0,0,1,0,0,0,4,0,1
0.083893,0.145726,0.11980899999999998,0.38139,0.327844,0.260627,0.309765,0.166899,0.486468,0.16328299999999998,0.202264,0.211565,0.07902100000000001,0.217849,0.448186,0.23076999999999998,0.052161,0.20271199999999998,0.116954,0.14010699999999998,0.332183,0.134285,0.078712,0.069005,0.22643899999999997,0.081335,0.8915649999999999,0.158545,0.100436,0.378388,0.161321,0.455733,0.149877,0.65178,0.028386,0.185972,0.142653,0.16430899999999998,0.095847,0.6974090000000001,0.106794,0.064718,0.10061,0,0,0,1,0,0,0,4,0,1
0.062981,0.187641,0.113642,0.363507,0.28889499999999996,0.323272,0.287058,0.144253,0.31454699999999997,0.131665,0.23569,0.23457600000000003,0.07511799999999999,0.31753400000000004,0.31955700000000004,0.267815,0.04898,0.31552399999999997,0.11921500000000002,0.139166,0.370927,0.132768,0.062098,0.134073,0.131495,0.077649,0.727129,0.16399,0.10995799999999999,0.33434,0.29478000000000004,0.435717,0.161484,0.516944,0.033076999999999995,0.21241100000000002,0.138989,0.248975,0.09196900000000001,0.671647,0.104102,0.065278,0.100534,0,0,0,1,0,0,0,4,0,1
0.101493,0.21639099999999997,0.093126,0.515173,0.320321,0.29072,0.23037,0.164757,0.224967,0.105689,0.237285,0.25216,0.07537999999999999,0.51189,0.40193,0.34565,0.058244000000000004,0.259386,0.09185900000000001,0.129374,0.401598,0.133198,0.050234,0.08466699999999999,0.13633299999999998,0.086637,0.42073900000000003,0.298954,0.149247,0.292835,0.482713,0.467737,0.142479,0.617617,0.035236,0.25554,0.182411,0.410074,0.12263399999999999,0.694296,0.094305,0.084135,0.101881,0,0,0,1,0,0,0,4,0,1
0.158373,0.20614699999999997,0.095137,0.506292,0.268755,0.240659,0.267332,0.219969,0.16802,0.171285,0.252776,0.25768800000000003,0.07531399999999999,0.620104,0.275461,0.346354,0.052017999999999995,0.301648,0.081059,0.13756400000000002,0.43153400000000003,0.204398,0.042136,0.107529,0.147681,0.076802,0.224813,0.29689699999999997,0.146832,0.30128699999999997,0.6123390000000001,0.432708,0.142219,0.566126,0.03331,0.261941,0.175732,0.5364,0.09638200000000001,0.643169,0.084458,0.105055,0.098008,0,0,0,1,0,0,0,4,0,1
0.15968,0.180653,0.13836099999999998,0.52747,0.25697800000000004,0.308848,0.296709,0.282196,0.188681,0.154854,0.226319,0.145013,0.068853,0.914849,0.300448,0.42686499999999994,0.055659,0.23806,0.090415,0.12214900000000001,0.425929,0.172496,0.075764,0.102156,0.164786,0.059011,0.102743,0.29689699999999997,0.173851,0.22753400000000001,0.643456,0.568038,0.127163,0.40596,0.030135000000000002,0.278238,0.20531300000000002,0.638125,0.063278,0.630513,0.07953500000000001,0.092671,0.099087,0,0,0,1,0,0,0,4,0,1
0.12742799999999999,0.212721,0.104216,0.492958,0.248323,0.304669,0.296935,0.335648,0.18458,0.089223,0.240804,0.175465,0.061878999999999997,1.047204,0.161978,0.42114300000000005,0.047716,0.355732,0.08136399999999999,0.160324,0.472918,0.202667,0.046352,0.17265899999999998,0.183367,0.063944,0.07744,0.285493,0.19781700000000002,0.294012,0.7051430000000001,0.43921099999999996,0.123948,0.351161,0.030331,0.32261999999999996,0.207814,0.714429,0.06335199999999999,0.565814,0.105648,0.102942,0.079361,0,0,0,0,0,0,0,0,0,0
0.202741,0.24508200000000002,0.065811,0.41965699999999995,0.24320100000000003,0.296514,0.2546,0.33460300000000004,0.253067,0.171828,0.27445,0.16964400000000002,0.074132,0.729337,0.255211,0.454304,0.051739999999999994,0.25929,0.09035599999999999,0.158826,0.430676,0.193638,0.052690999999999995,0.105405,0.221413,0.063039,0.07889,0.269815,0.218352,0.22569099999999997,0.641825,0.43921099999999996,0.130498,0.296302,0.024442,0.304746,0.22899499999999998,0.7347090000000001,0.055247000000000004,0.626735,0.090296,0.07295700000000001,0.10755899999999999,0,0,0,1,0,0,0,4,0,1
0.12015799999999999,0.28397100000000003,0.099958,0.372501,0.223583,0.231118,0.257317,0.45175299999999996,0.30530300000000005,0.137593,0.289767,0.15378,0.069875,0.9332809999999999,0.151791,0.49378999999999995,0.051866999999999996,0.330825,0.065734,0.13615,0.48834799999999995,0.193942,0.053123000000000004,0.18062899999999998,0.283531,0.061064999999999994,0.045336,0.27818699999999996,0.166633,0.230167,0.659122,0.354588,0.10768399999999999,0.229454,0.029638,0.280525,0.190966,0.763323,0.054314,0.540049,0.08922100000000001,0.089973,0.088814,0,0,0,0,0,0,0,0,0,0
0.12788,0.22074000000000002,0.11330499999999999,0.354495,0.218304,0.20724,0.32385,0.393383,0.305772,0.23715300000000003,0.26306,0.14533,0.067501,0.977872,0.217394,0.475224,0.067579,0.265271,0.08642899999999999,0.146091,0.409434,0.20448,0.049059,0.11366400000000002,0.41984499999999997,0.054092999999999995,0.05149,0.289337,0.191807,0.22885100000000003,0.745247,0.444114,0.155475,0.201227,0.030287,0.217666,0.18813,0.771976,0.061413999999999996,0.602688,0.0863,0.10041599999999999,0.104323,0,0,0,1,0,0,0,4,0,1
0.06414,0.153301,0.120727,0.08858400000000001,0.536926,0.43521800000000005,0.3236,0.211454,0.231492,0.244604,0.261652,0.12161300000000001,0.082726,0.54497,0.054996,0.24329,0.018449,0.163374,0.059882000000000005,0.086798,0.580836,0.16727899999999998,0.026470999999999998,0.14595999999999998,0.165451,0.030456,0.165425,0.159838,0.100665,0.175226,0.030979000000000003,0.192407,0.10575,0.294135,0.028317000000000002,0.139753,0.053924,0.062803,0.540184,0.37854299999999996,0.05376,0.094331,0.06731000000000001,0,0,0,0,0,0,0,0,0,0
0.062053,0.153134,0.138435,0.072724,0.531964,0.33688,0.21681999999999998,0.114079,0.224965,0.22374899999999998,0.28089000000000003,0.093027,0.068222,0.40226100000000004,0.113915,0.312229,0.025927999999999996,0.184254,0.040088,0.101437,0.49967700000000004,0.131049,0.034832,0.164701,0.273235,0.07401,0.1466,0.055604999999999995,0.102397,0.229569,0.042814,0.27671,0.099577,0.243585,0.018752,0.157685,0.064667,0.059771000000000005,0.516203,0.438741,0.05289,0.12894,0.077429,0,0,0,0,0,0,0,0,0,0
0.032624,0.139981,0.164468,0.064706,0.471976,0.5155270000000001,0.215113,0.09028,0.241348,0.38815500000000003,0.328891,0.098602,0.085365,0.462683,0.057928,0.29671,0.029302999999999996,0.198824,0.044167000000000005,0.08617899999999999,0.593571,0.179325,0.040045,0.20520500000000003,0.17721900000000002,0.023007,0.15771300000000002,0.029958999999999996,0.121626,0.274958,0.027668,0.344978,0.08101799999999999,0.259927,0.01093,0.20519,0.05681699999999999,0.059562000000000004,0.522708,0.395358,0.035949,0.115924,0.082162,0,0,0,0,0,0,0,0,0,0
0.081525,0.192631,0.13586099999999998,0.06908500000000001,0.488679,0.41749899999999995,0.20632199999999998,0.089692,0.216194,0.394575,0.259231,0.09354900000000001,0.085316,0.360298,0.095195,0.28177199999999997,0.032195,0.198036,0.055227,0.098112,0.541618,0.118692,0.023454,0.192125,0.25451799999999997,0.033012,0.136754,0.037534,0.127173,0.217511,0.032385000000000004,0.337675,0.054434,0.30949099999999996,0.015821,0.156539,0.060770000000000005,0.047298,0.579773,0.442165,0.036598,0.118131,0.076477,0,0,0,0,0,0,0,0,0,0
0.057025,0.158933,0.240058,0.091503,0.466243,0.381204,0.24930500000000003,0.104296,0.174274,0.237771,0.26446,0.09777999999999999,0.10544400000000001,0.461596,0.061771000000000006,0.298068,0.034414,0.21053899999999998,0.058066,0.10088,0.625162,0.166855,0.01695,0.238195,0.272451,0.049664,0.11857100000000001,0.028069,0.095559,0.22469099999999997,0.02547,0.348326,0.054434,0.34419299999999997,0.033308,0.201599,0.077451,0.048089,0.581968,0.38593299999999997,0.023740999999999998,0.13502,0.05980800000000001,0,0,0,0,0,0,0,0,0,0
0.085774,0.127498,0.14818499999999998,0.081874,0.49185200000000007,0.5000060000000001,0.142603,0.096313,0.17011600000000002,0.325741,0.272119,0.111729,0.103967,0.5243899999999999,0.097474,0.336573,0.022195,0.220898,0.054092999999999995,0.10422000000000001,0.564991,0.14578,0.00158,0.218808,0.236102,0.047393,0.10219299999999999,0.131932,0.10901400000000001,0.224204,0.026604000000000003,0.247086,0.03587,0.22182399999999997,0.023841,0.09614400000000001,0.08520499999999999,0.047272,0.5845020000000001,0.44083199999999995,0.031957,0.122128,0.07108099999999999,0,0,0,0,0,0,0,0,0,0
0.09622,0.130098,0.185704,0.07651000000000001,0.447245,0.45015,0.1671,0.10114,0.21522800000000003,0.364733,0.289745,0.13430699999999998,0.079426,0.309753,0.068874,0.252465,0.025038,0.24668,0.054276,0.090409,0.604767,0.175469,0.016919,0.250081,0.233949,0.03985,0.08625,0.101496,0.095157,0.211979,0.026510000000000002,0.39008400000000004,0.034455,0.297908,0.031983,0.100727,0.122839,0.032629000000000005,0.523208,0.40377399999999997,0.041825,0.10425899999999999,0.048413,0,0,0,0,0,0,0,0,0,0
0.066439,0.213175,0.16145299999999999,0.089242,0.410232,0.44991800000000004,0.172151,0.106202,0.22712399999999996,0.300616,0.24161,0.10654000000000001,0.079451,0.37145500000000004,0.106994,0.20976,0.015255000000000001,0.260101,0.027486,0.095603,0.545666,0.11966199999999999,0.021169,0.26476700000000003,0.270851,0.043261,0.06477999999999999,0.112435,0.11587,0.266831,0.020705,0.404147,0.033214999999999995,0.42696000000000006,0.020390000000000002,0.094861,0.10338599999999999,0.043447,0.57007,0.46638199999999996,0.055482000000000004,0.115872,0.065222,0,0,0,0,0,0,0,0,0,0
0.077225,0.15700799999999998,0.15835,0.235598,0.42509300000000005,0.5636979999999999,0.147592,0.11293399999999999,0.23664899999999997,0.288296,0.247049,0.126468,0.088007,0.304037,0.061469,0.134125,0.005729,0.279353,0.041757999999999997,0.09126000000000001,0.603975,0.12907000000000002,0.008075,0.296069,0.27252,0.041888999999999996,0.06051599999999999,0.090763,0.089763,0.252695,0.020239,0.301618,0.067754,0.335895,0.036431,0.13834100000000002,0.104923,0.038722,0.551002,0.417491,0.042343,0.100347,0.057957,0,0,0,0,0,0,0,0,0,0
0.091251,0.129306,0.20268599999999998,0.134134,0.384703,0.551535,0.129558,0.126303,0.24176599999999998,0.22451,0.204062,0.164047,0.11657000000000001,0.346945,0.119984,0.19068800000000002,0.020505000000000002,0.291498,0.035939,0.130749,0.55193,0.115818,0.019221000000000002,0.289944,0.297971,0.041138,0.056888,0.12158800000000002,0.102313,0.259115,0.030435000000000004,0.42595900000000003,0.049095,0.357697,0.026614999999999996,0.136134,0.119923,0.06290499999999999,0.580213,0.462937,0.045805,0.09195,0.057260000000000005,0,0,0,0,0,0,0,0,0,0
0.092684,0.099129,0.175973,0.131074,0.362686,0.55353,0.16384300000000002,0.12252,0.24706999999999998,0.251048,0.23561100000000001,0.092789,0.096438,0.2542,0.07534,0.12145,0.021332,0.28818299999999997,0.036779,0.09590800000000001,0.585393,0.10541600000000001,0.007293000000000001,0.30224,0.341035,0.061238,0.056813999999999996,0.147021,0.093558,0.19826,0.03147,0.61043,0.031973,0.41198900000000005,0.033767,0.11970599999999999,0.138869,0.039369,0.5211399999999999,0.41384799999999994,0.044515,0.09802999999999999,0.05294,0,0,0,0,0,0,0,0,0,0
0.12387000000000001,0.17807,0.143999,0.181588,0.332335,0.513875,0.212691,0.09311699999999999,0.23155599999999998,0.22602199999999997,0.18296700000000002,0.125623,0.078519,0.259447,0.12526199999999998,0.140354,0.020718,0.323284,0.033397,0.09157699999999999,0.585501,0.091851,0.023719999999999998,0.299537,0.309291,0.046261000000000004,0.047532,0.12016500000000001,0.11691300000000002,0.22771599999999997,0.037632,0.33102,0.073946,0.460618,0.017664,0.199153,0.15576900000000002,0.04895,0.525875,0.454664,0.059688,0.106224,0.079606,0,0,0,0,0,0,0,0,0,0
0.127222,0.133966,0.16708800000000001,0.26466100000000004,0.34754,0.544162,0.191022,0.063295,0.179105,0.152473,0.20825900000000003,0.118872,0.086772,0.21315100000000003,0.07610499999999999,0.195747,0.02333,0.34534899999999996,0.034067,0.095099,0.601707,0.08604500000000001,0.016893000000000002,0.382156,0.30246799999999996,0.060549,0.042885,0.08468400000000001,0.13030799999999998,0.23964499999999997,0.038717,0.40732399999999996,0.071235,0.398816,0.037011,0.124303,0.129842,0.049568,0.508517,0.426117,0.06166900000000001,0.085701,0.069361,0,0,0,0,0,0,0,0,0,0
0.099051,0.141431,0.188585,0.264281,0.350731,0.5255380000000001,0.164496,0.146579,0.224592,0.131576,0.24256,0.147067,0.07997699999999999,0.19292,0.09471,0.17885,0.045846,0.400789,0.051183,0.081464,0.606577,0.084221,0.025485,0.323387,0.30438200000000004,0.058025,0.048484,0.101398,0.09446399999999999,0.287646,0.018528,0.35309,0.061683,0.40222600000000003,0.040136,0.09226000000000001,0.13533199999999998,0.038734,0.46552,0.46711099999999994,0.057767,0.09361799999999999,0.070167,0,0,0,0,0,0,0,0,0,0
0.067048,0.076949,0.18218099999999998,0.22143400000000002,0.319562,0.472371,0.18261,0.146125,0.19853099999999999,0.16001700000000002,0.16585,0.211414,0.0969,0.22676300000000002,0.077305,0.182767,0.04401,0.42216499999999996,0.052707000000000004,0.084784,0.584946,0.089054,0.037194,0.43804399999999993,0.27379899999999996,0.062739,0.046386000000000004,0.073598,0.11873900000000001,0.25710900000000003,0.025741000000000003,0.530353,0.061967999999999995,0.331337,0.037860000000000005,0.108287,0.099522,0.049749,0.44572399999999995,0.42794799999999994,0.065208,0.061878999999999997,0.069211,0,0,0,0,0,0,0,0,0,0
0.1033,0.147517,0.13505699999999998,0.22084299999999998,0.279911,0.517832,0.16309,0.151471,0.18606099999999998,0.149084,0.219104,0.14668499999999998,0.08023200000000001,0.222595,0.110702,0.29785,0.043323,0.42139499999999996,0.057753,0.079421,0.5196069999999999,0.109325,0.038308999999999996,0.37135,0.264878,0.065679,0.035207999999999996,0.10456700000000001,0.095122,0.271954,0.030657999999999998,0.7244229999999999,0.052929,0.313635,0.042894,0.097674,0.133382,0.050621,0.43372200000000005,0.480216,0.080829,0.059039999999999995,0.094317,0,0,0,0,0,0,0,0,0,0
0.079553,0.170621,0.114946,0.256711,0.31452399999999997,0.595532,0.14993399999999998,0.167195,0.173753,0.131182,0.242423,0.220741,0.09059099999999999,0.16901300000000002,0.062428,0.330345,0.039546,0.41598100000000005,0.061363,0.089837,0.569919,0.12664,0.042711,0.39726,0.310847,0.060663999999999996,0.028635,0.11283900000000001,0.126183,0.267137,0.023647,0.503316,0.066349,0.4139,0.030011000000000003,0.09714099999999999,0.10384600000000001,0.057132,0.34272800000000003,0.42153999999999997,0.08833200000000001,0.052057000000000006,0.078938,0,0,0,0,0,0,0,0,0,0
0.098271,0.061202,0.131296,0.23079499999999997,0.301994,0.5122,0.14055,0.13513599999999998,0.195602,0.207494,0.171976,0.088817,0.08589400000000001,0.157442,0.122689,0.265995,0.04125,0.43677200000000005,0.065069,0.078821,0.49479799999999996,0.130618,0.063735,0.394622,0.346306,0.08832899999999999,0.044844999999999996,0.10472000000000001,0.095204,0.257349,0.024313,0.386646,0.09664400000000001,0.403505,0.048133999999999996,0.046336,0.12315599999999999,0.041462,0.375759,0.49584300000000003,0.096724,0.045538999999999996,0.097847,0,0,0,0,0,0,0,0,0,0
0.06817000000000001,0.10041699999999999,0.171398,0.265849,0.30238000000000004,0.582737,0.11626099999999999,0.171994,0.150799,0.16080999999999998,0.239317,0.138166,0.090638,0.216754,0.082867,0.279971,0.050848000000000004,0.468013,0.077251,0.047859,0.5219,0.112784,0.041007999999999996,0.403993,0.283507,0.056602,0.038998000000000005,0.11669600000000001,0.09098300000000001,0.268636,0.017924000000000002,0.48429799999999995,0.070046,0.39253299999999997,0.042437,0.11381300000000001,0.12528699999999998,0.048151,0.241749,0.448821,0.091945,0.048188999999999996,0.084659,0,0,0,0,0,0,0,0,0,0
0.066714,0.092366,0.177609,0.20754899999999998,0.309668,0.393438,0.145095,0.171693,0.188693,0.127352,0.152448,0.110279,0.093279,0.179834,0.13959100000000002,0.323801,0.05368099999999999,0.45310900000000004,0.062412,0.061763,0.42664399999999997,0.13403299999999999,0.064998,0.324023,0.286758,0.072926,0.033477999999999994,0.132847,0.08379600000000001,0.313172,0.0144,0.549545,0.073277,0.75022,0.047322,0.004275,0.129082,0.053024,0.24687399999999998,0.508041,0.10291199999999999,0.024411000000000002,0.103674,0,0,0,0,0,0,0,0,0,0
0.12661,0.057974,0.149729,0.263727,0.296678,0.42181,0.150746,0.187174,0.176386,0.140993,0.16660999999999998,0.135051,0.077432,0.12421700000000001,0.100471,0.322857,0.05881,0.503492,0.071522,0.040371,0.46357299999999996,0.13810899999999998,0.051362,0.42866099999999996,0.31149899999999997,0.075638,0.039914,0.109654,0.143309,0.271494,0.022907,0.374817,0.12388699999999998,0.43176099999999995,0.039839,0.157478,0.10341800000000001,0.040604,0.189817,0.461678,0.09673,0.028651,0.081347,0,0,0,0,0,0,0,0,0,0
0.078931,0.07876,0.12995,0.24307399999999998,0.314616,0.308759,0.133848,0.18078699999999998,0.17921600000000001,0.115632,0.136035,0.100365,0.086575,0.176795,0.195904,0.289029,0.059703,0.443887,0.09761900000000001,0.056527999999999995,0.38660500000000003,0.147793,0.065453,0.3557,0.225784,0.104804,0.054326,0.076434,0.094333,0.282737,0.021972,0.288719,0.11670699999999999,0.404277,0.038113,0.066826,0.147204,0.044027,0.17385799999999998,0.53776,0.100163,0.012742,0.090951,0,0,0,1,0,0,0,4,0,1
0.160522,0.085503,0.13512000000000002,0.22063899999999997,0.278411,0.31104299999999996,0.164716,0.197158,0.21005300000000002,0.095226,0.158218,0.139816,0.08807899999999999,0.141974,0.097024,0.26418200000000003,0.040431,0.512208,0.077146,0.038584,0.45428599999999997,0.14744100000000002,0.068575,0.478562,0.243614,0.08140700000000001,0.085476,0.076434,0.096073,0.32974499999999995,0.019282,0.571637,0.078783,0.5925739999999999,0.044404,0.164556,0.085487,0.051542,0.116003,0.479838,0.091101,0.027014999999999997,0.081227,0,0,0,0,0,0,0,0,0,0
0.053209000000000006,0.075978,0.136133,0.264275,0.26914899999999997,0.477596,0.15102100000000002,0.154838,0.277102,0.19981600000000002,0.123424,0.18255,0.07894,0.11822200000000001,0.200164,0.252859,0.044274,0.439999,0.072173,0.044707,0.397106,0.134097,0.068604,0.242358,0.201965,0.07535499999999999,0.151833,0.090987,0.072848,0.263047,0.009369,0.29149200000000003,0.119849,0.48895600000000006,0.030341000000000003,0.15498800000000001,0.11075399999999999,0.051905999999999994,0.086108,0.5433859999999999,0.092694,0.016947,0.094891,0,0,0,1,0,0,0,4,0,1
0.095311,0.08255,0.090066,0.233698,0.328909,0.34219099999999997,0.187958,0.225187,0.303053,0.168153,0.175992,0.13178099999999998,0.07269099999999999,0.27463000000000004,0.141004,0.262389,0.046652,0.513735,0.07985199999999999,0.084853,0.391911,0.12753699999999998,0.061015999999999994,0.348099,0.187243,0.09664600000000001,0.318294,0.094541,0.09494,0.295806,0.028687,0.37803400000000004,0.13209400000000002,0.328873,0.03286,0.11868900000000002,0.09261699999999999,0.06347699999999999,0.068579,0.508065,0.08580299999999999,0.014524,0.083485,0,0,0,0,0,0,0,0,0,0
0.109454,0.083851,0.11445999999999999,0.196889,0.312278,0.381844,0.174759,0.218896,0.364383,0.127338,0.1811,0.067018,0.087011,0.274906,0.243175,0.221375,0.05404199999999999,0.40610799999999997,0.082437,0.081048,0.367347,0.116624,0.07430700000000001,0.200931,0.222092,0.07151,0.536484,0.10971199999999999,0.053770000000000005,0.280242,0.018878,0.33328,0.164117,0.5038699999999999,0.027356000000000002,0.172689,0.086296,0.034607,0.08830199999999999,0.586757,0.090331,0.033742,0.08879400000000001,0,0,0,1,0,0,0,4,0,1
0.12501900000000002,0.11022,0.133347,0.236131,0.30156900000000003,0.39526,0.154757,0.220737,0.392343,0.305553,0.150436,0.154775,0.074628,0.121465,0.176273,0.262739,0.044912,0.454529,0.06881799999999999,0.084846,0.39974299999999996,0.127932,0.074005,0.316206,0.203512,0.089778,0.7526229999999999,0.092205,0.062248000000000005,0.32903000000000004,0.020231,0.365611,0.117397,0.48046000000000005,0.028995,0.134916,0.11307,0.065197,0.08559800000000001,0.569044,0.075257,0.055948000000000005,0.08094900000000001,0,0,0,1,0,0,0,4,0,1
0.10429400000000001,0.130813,0.109097,0.282619,0.307676,0.348854,0.206605,0.18243099999999998,0.48820399999999997,0.187499,0.133489,0.171558,0.05569299999999999,0.314754,0.179296,0.214471,0.045966,0.455974,0.07581,0.108669,0.410958,0.167798,0.052912,0.229938,0.159996,0.071698,0.8816809999999999,0.11020899999999999,0.078037,0.34795,0.031983,0.450025,0.118591,0.450326,0.025002,0.17916500000000002,0.089412,0.087978,0.100796,0.600115,0.067857,0.050893,0.071026,0,0,0,1,0,0,0,4,0,1
0.096387,0.097578,0.13966800000000001,0.231634,0.301266,0.323735,0.232364,0.168481,0.45623100000000005,0.193654,0.16684100000000002,0.165219,0.093653,0.255767,0.12233,0.246542,0.0396,0.48884700000000003,0.086757,0.11704500000000001,0.437942,0.12274700000000001,0.09350399999999999,0.303908,0.158583,0.07203899999999999,0.992115,0.125263,0.077373,0.29390900000000003,0.057291999999999996,0.602825,0.139158,0.555298,0.03195,0.26595100000000005,0.118269,0.105653,0.10666700000000001,0.531507,0.0833,0.036315,0.081694,0,0,0,0,0,0,0,0,0,0
0.088237,0.17307999999999998,0.127243,0.19958499999999998,0.29278200000000004,0.29690300000000003,0.222323,0.183577,0.486468,0.16328299999999998,0.178438,0.203956,0.07637100000000001,0.15596300000000002,0.201343,0.294678,0.041393,0.406523,0.09272999999999999,0.159052,0.42674799999999996,0.153917,0.079746,0.24323499999999998,0.19959200000000002,0.0854,0.923273,0.158545,0.070937,0.333482,0.10959300000000001,0.34336300000000003,0.123576,0.782758,0.035067,0.24956,0.136186,0.165205,0.07821499999999999,0.6013069999999999,0.10648800000000001,0.054621,0.086421,0,0,0,1,0,0,0,4,0,1
0.099233,0.175311,0.113642,0.407051,0.277043,0.30136799999999997,0.328115,0.18493199999999999,0.353571,0.131665,0.253368,0.273449,0.071355,0.45792,0.148291,0.291532,0.044288,0.431328,0.078313,0.13755,0.478892,0.148782,0.053616,0.27477399999999996,0.158666,0.08520900000000001,0.7215729999999999,0.223349,0.12469000000000001,0.270897,0.29936599999999997,0.435717,0.172949,0.503528,0.03859,0.20792800000000003,0.133268,0.27064,0.079471,0.5833149999999999,0.084538,0.061051999999999995,0.09676,0,0,0,0,0,0,0,0,0,0
0.12163299999999999,0.21639099999999997,0.123357,0.429699,0.26865100000000003,0.278979,0.23037,0.156577,0.169682,0.132149,0.263135,0.289041,0.07858899999999999,0.461089,0.17346199999999998,0.355032,0.055548,0.428224,0.071022,0.12584700000000001,0.47521899999999995,0.14944200000000002,0.06182000000000001,0.203737,0.153418,0.079071,0.5261279999999999,0.290668,0.150369,0.30338899999999996,0.49996499999999994,0.549374,0.142479,0.742386,0.033562,0.201077,0.178775,0.426975,0.09702100000000001,0.604055,0.08744400000000001,0.06922,0.103565,0,0,0,1,0,0,0,4,0,1
0.150605,0.195277,0.095137,0.432696,0.245629,0.405377,0.250593,0.24762399999999998,0.190933,0.157446,0.27360300000000004,0.202742,0.074917,0.83973,0.119958,0.362746,0.048545,0.43371899999999997,0.084381,0.140035,0.528091,0.167211,0.076432,0.274337,0.166028,0.096026,0.226606,0.27003299999999997,0.126116,0.272936,0.604102,0.46822299999999994,0.115191,0.466316,0.031633999999999995,0.331125,0.163641,0.541478,0.076199,0.556005,0.080606,0.084547,0.085243,0,0,0,0,0,0,0,0,0,0
0.127032,0.180653,0.09287100000000001,0.49725600000000003,0.27408699999999997,0.250354,0.24921999999999997,0.227715,0.200869,0.154854,0.202497,0.154112,0.066173,0.914849,0.154084,0.403169,0.05747000000000001,0.409367,0.095975,0.155603,0.5234,0.166681,0.06493,0.230526,0.123431,0.080996,0.10951099999999998,0.268871,0.163279,0.234396,0.657274,0.42815299999999995,0.130386,0.47305600000000003,0.030037,0.26513600000000004,0.169914,0.622174,0.06091900000000001,0.544387,0.08971799999999999,0.076388,0.092083,0,0,0,0,0,0,0,0,0,0
0.178015,0.187444,0.104216,0.42545900000000003,0.227311,0.320789,0.335488,0.33066,0.218761,0.089223,0.223627,0.162619,0.067129,0.9842870000000001,0.0896,0.328625,0.047305,0.44018599999999997,0.07229400000000001,0.16936500000000002,0.611873,0.186451,0.05756,0.27150100000000005,0.175006,0.08115599999999999,0.07621499999999999,0.332435,0.232012,0.26382,0.684967,0.371638,0.130865,0.235969,0.039729,0.270598,0.153006,0.738768,0.0513,0.5021260000000001,0.095174,0.09361799999999999,0.08291799999999999,0,0,0,0,0,0,0,0,0,0
0.202741,0.277264,0.08963600000000001,0.380803,0.23394099999999998,0.24038600000000002,0.23358299999999999,0.261042,0.17210599999999998,0.151649,0.263667,0.191825,0.065235,0.9298059999999999,0.099973,0.440436,0.04333,0.403563,0.075151,0.146252,0.56487,0.208932,0.059033,0.21029499999999998,0.211815,0.0684,0.06415499999999999,0.27728,0.215427,0.22625,0.6631640000000001,0.419404,0.11835599999999999,0.28073899999999996,0.032041,0.339212,0.192598,0.744416,0.059501,0.507402,0.095638,0.07200000000000001,0.092034,0,0,0,0,0,0,0,0,0,0
0.135738,0.267326,0.07534099999999999,0.395464,0.222743,0.24356999999999998,0.274818,0.347409,0.27216599999999996,0.137593,0.266466,0.16803099999999999,0.06399400000000001,1.051419,0.082374,0.46181700000000003,0.049467000000000004,0.424679,0.081911,0.147655,0.597416,0.210369,0.053123000000000004,0.220629,0.257139,0.088675,0.048944,0.907084,0.20266199999999998,0.180805,0.70215,0.37500900000000004,0.100476,0.236884,0.031075,0.240046,0.213876,0.685125,0.071939,0.46735200000000005,0.074806,0.084383,0.075023,0,0,0,0,0,0,0,0,0,0
0.095756,0.262569,0.06264700000000001,0.30953800000000004,0.248148,0.24524899999999997,0.269092,0.435196,0.23762399999999997,0.144648,0.260567,0.14533,0.052396000000000005,0.744648,0.0973,0.467117,0.068587,0.37643899999999997,0.09303600000000001,0.132617,0.503668,0.167989,0.051293,0.215954,0.278016,0.055669,0.056949,0.39820900000000004,0.183449,0.211031,0.6484479999999999,0.476008,0.130347,0.201227,0.024741,0.19609200000000002,0.189698,0.759128,0.079617,0.504506,0.091293,0.081387,0.085428,0,0,0,0,0,0,0,0,0,0
